;;;;;;;
Ocorrências de alagamento - 2007 a 2016 - SP;;;;;;;
;;;;;;;
DATA;LOCAL;REFERENCIA;SENTIDO;INICIO;FIM;SITUAÇÃO;SUB
24/07/09;MARGINAL PINHEIROS;JOÃO DIAS, AV. - FINAL DO ACESSO;INT/CB - LOCAL;30/12/1899 07:42:00;30/12/1899 16:05:00;TRANSITÁVEL;SA
08/02/07;MARGINAL PINHEIROS;JOÃO DIAS, PTE.;INT/CB - LOCAL;30/12/1899 13:18:00;30/12/1899 21:59:00;TRANSITÁVEL;SA
14/03/07;MARGINAL PINHEIROS;JOÃO DIAS, PTE.;INT/CB - LOCAL;30/12/1899 17:12:00;30/12/1899 18:22:00;TRANSITÁVEL;SA
25/02/10;MARGINAL PINHEIROS;JOÃO DORIA, AV.;INT/CB;30/12/1899 04:11:00;30/12/1899 06:29:00;TRANSITÁVEL;SA
30/11/10;MARGINAL PINHEIROS;JOÃO DORIA, AV.;INT/CB - LOCAL;30/12/1899 21:22:00;30/12/1899 21:22:00;TRANSITÁVEL;SA
06/09/09;MARGINAL PINHEIROS;JOÃO DORIA, AV.;INT/CB - LOCAL;30/12/1899 11:49:00;30/12/1899 05:10:00;TRANSITÁVEL;SA
20/11/09;MARGINAL PINHEIROS;JOÃO DORIA, AV.;INT/CB - LOCAL;30/12/1899 19:13:00;30/12/1899 20:54:00;TRANSITÁVEL;SA
24/11/09;MARGINAL PINHEIROS;JOÃO DORIA, AV.;INT/CB - LOCAL;30/12/1899 15:21:00;30/12/1899 04:40:00;TRANSITÁVEL;PI
09/02/09;MARGINAL PINHEIROS;JOÃO DORIA, AV.;INT/CB;30/12/1899 16:57:00;30/12/1899 19:07:00;TRANSITÁVEL;PI
24/12/08;MARGINAL PINHEIROS;JOÃO DORIA, AV.;INT/CB - EXP;30/12/1899 21:51:00;30/12/1899 08:43:00;TRANSITÁVEL;BT
18/10/09;MARGINAL PINHEIROS;JOÃO DORIA, AV. - 200M ANTES;INT/CB - LOCAL;30/12/1899 09:57:00;30/12/1899 10:54:00;TRANSITÁVEL;PI
07/03/15;MARGINAL PINHEIROS;JOAPE, R.;CB/INT - LOCAL;30/12/1899 15:54:00;30/12/1899 21:41:00;TRANSITÁVEL;PI
12/03/14;MARGINAL PINHEIROS;JOSÉ MARIA, AV. PE.;INT/CB - LOCAL;30/12/1899 16:02:00;30/12/1899 18:51:00;INTRANSITÁVEL;SA
28/12/13;MARGINAL PINHEIROS;JOSÉ MARIA, AV. PE.;CB/INT;30/12/1899 23:55:00;30/12/1899 03:01:00;TRANSITÁVEL;SA
31/03/07;MARGINAL PINHEIROS;JUSCELINO KUBITSCHEK, AV. PRES.;INT/CB - EXP;30/12/1899 17:19:00;30/12/1899 21:22:00;INTRANSITÁVEL;PI
17/02/10;MARGINAL PINHEIROS;MANUEL BANDEIRA, AV.;INT/CB - LOCAL;30/12/1899 18:52:00;30/12/1899 01:53:00;TRANSITÁVEL;PI
12/03/14;MARGINAL PINHEIROS;MARIO LOPES LEÃO, AV.;AMBOS;30/12/1899 15:32:00;30/12/1899 18:54:00;INTRANSITÁVEL;SA
12/11/12;MARGINAL PINHEIROS;MESQUITA SAMPAIO, R. ENG.;INT/CB - LOCAL;30/12/1899 19:23:00;30/12/1899 19:33:00;TRANSITÁVEL;SA
18/02/10;MARGINAL PINHEIROS;MESQUITA SAMPAIO, R. ENG.;INT/CB - LOCAL;30/12/1899 15:34:00;;TRANSITÁVEL;SA
22/12/08;MARGINAL PINHEIROS;MESQUITA SAMPAIO, R. ENG.;INT/CB - LOCAL;30/12/1899 16:25:00;;TRANSITÁVEL;SA
10/12/08;MARGINAL PINHEIROS;MESQUITA SAMPAIO, R. ENG.;INT/CB;30/12/1899 19:35:00;;TRANSITÁVEL;SA
02/01/09;MARGINAL PINHEIROS;MESQUITA SAMPAIO, R. ENG. - 300M APÓS;INT/CB - LOCAL;30/12/1899 21:37:00;30/12/1899 06:27:00;TRANSITÁVEL;SA
05/04/09;MARGINAL PINHEIROS;MIGUEL YUNES, R.;INT/CB;30/12/1899 20:23:00;30/12/1899 23:07:00;TRANSITÁVEL;SA
21/02/08;MARGINAL PINHEIROS;MOACYR PADILHA, R.;INT/CB;30/12/1899 19:29:00;30/12/1899 21:30:00;TRANSITÁVEL;SA
08/09/09;MARGINAL PINHEIROS;MOFARREJ, AV.;INT/CB - LOCAL;30/12/1899 21:43:00;30/12/1899 22:12:00;TRANSITÁVEL;PI
27/02/11;MARGINAL PINHEIROS;MOFARREJ, AV.;INT/CB - LOCAL;30/12/1899 17:43:00;30/12/1899 22:32:00;TRANSITÁVEL;LA
13/04/12;MARGINAL PINHEIROS;MORUMBI, AV.;INT/CB - TRANSP LOCAL/EXP;30/12/1899 05:58:00;30/12/1899 06:01:00;TRANSITÁVEL;PI
15/12/11;MARGINAL PINHEIROS;MORUMBI, AV.;CB/INT - EXP;30/12/1899 00:09:00;30/12/1899 04:13:00;TRANSITÁVEL;BT
16/03/07;MARGINAL PINHEIROS;MORUMBI, AV. - 1000M ANTES;CB/INT - LOCAL;30/12/1899 16:18:00;30/12/1899 19:27:00;INTRANSITÁVEL;BT
16/03/07;MARGINAL PINHEIROS;MORUMBI, PTE. - 50M ANTES;INT/CB - EXP;30/12/1899 16:21:00;30/12/1899 19:26:00;TRANSITÁVEL;SA
08/02/07;MARGINAL PINHEIROS;MORUMBI, PTE. DO;INT/CB;30/12/1899 18:35:00;30/12/1899 02:50:00;TRANSITÁVEL;SA
05/02/07;MARGINAL PINHEIROS;MORUMBI, PTE. DO - 300M ANTES;CB/INT - LOCAL;30/12/1899 22:49:00;30/12/1899 04:45:00;TRANSITÁVEL;BT
26/02/07;MARGINAL PINHEIROS;MORUMBI, PTE. DO -1000M ANTES;CB/INT - LOCAL;30/12/1899 15:12:00;30/12/1899 16:27:00;TRANSITAVEL (I);BT
26/04/12;MARGINAL PINHEIROS;NICOLAU DAVID, PÇ.;INT/CB - LOCAL;30/12/1899 20:20:00;30/12/1899 21:42:00;TRANSITÁVEL;PI
10/01/11;MARGINAL PINHEIROS;OCTALLES MARCONDES FERREIRA, AV.;INT/CB - UNICA;30/12/1899 23:41:00;30/12/1899 00:44:00;INTRANSITÁVEL;SA
13/02/12;MARGINAL PINHEIROS;OCTALLES MARCONDES FERREIRA, AV.;AMBOS;30/12/1899 01:00:00;30/12/1899 01:51:00;TRANSITÁVEL;SA
29/01/08;MARGINAL PINHEIROS;OCTALLES MARCONDES FERREIRA, AV.;INT/CB - LOCAL;30/12/1899 09:03:00;30/12/1899 14:26:00;TRANSITÁVEL;SA
26/11/14;MARGINAL PINHEIROS;OLIVIA FEDER, R.;AMBOS;30/12/1899 00:30:00;30/12/1899 01:14:00;Transitável;PI
01/07/13;MARGINAL PINHEIROS;OLIVIA FEDER, R.;INT/CB - LOCAL;30/12/1899 12:10:00;30/12/1899 20:25:00;TRANSITÁVEL;PI
13/11/14;MARGINAL PINHEIROS;OLIVIA FEDER, R.;INT/CB - LOCAL;30/12/1899 17:42:00;30/12/1899 19:02:00;Intransitável;PI
26/06/13;MARGINAL PINHEIROS;OLIVIA FEDER, R.;INT/CB - LOCAL;30/12/1899 02:36:00;30/12/1899 11:56:00;TRANSITÁVEL;PI
30/03/14;MARGINAL PINHEIROS;OLIVIA FEDER, R.;INT/CB - LOCAL;30/12/1899 17:01:00;30/12/1899 21:17:00;TRANSITÁVEL;PI
22/12/08;MARGINAL PINHEIROS;OSWALDO CASIMIRO MULLER, R.;INT/CB - EXP;30/12/1899 16:48:00;30/12/1899 17:10:00;TRANSITÁVEL;PI
06/01/10;MARGINAL PINHEIROS;PAIS LEME, R.;INT/CB - LOCAL;30/12/1899 18:30:00;30/12/1899 20:25:00;TRANSITÁVEL;PI
11/02/10;MARGINAL PINHEIROS;PAIS LEME, R.;INT/CB - LOCAL;30/12/1899 16:46:00;30/12/1899 18:26:00;TRANSITÁVEL;PI
26/11/14;MARGINAL PINHEIROS;PAIS LEME, R.;INT/CB - LOCAL;30/12/1899 16:35:00;30/12/1899 17:12:00;Transitável;PI
27/02/11;MARGINAL PINHEIROS;PEDRO AVANCINE, R.;CB/INT - LOCAL;30/12/1899 18:07:00;30/12/1899 19:00:00;INTRANSITÁVEL;LA
31/12/11;MARGINAL PINHEIROS;PEDRO AVANCINE, R.;CB/INT - LOCAL;30/12/1899 23:30:00;30/12/1899 00:09:00;TRANSITÁVEL;BT
12/02/12;MARGINAL PINHEIROS;PEDRO AVANCINE, R.;CB/INT - LOCAL;30/12/1899 19:06:00;30/12/1899 21:00:00;TRANSITÁVEL;BT
21/12/11;MARGINAL PINHEIROS;PEDRO AVANCINE, R.;CB/INT - LOCAL;30/12/1899 16:01:00;30/12/1899 16:31:00;TRANSITÁVEL;BT
05/08/08;MARGINAL PINHEIROS;PEDRO AVANCINE, R.;CB/INT - LOCAL;30/12/1899 14:44:00;30/12/1899 19:31:00;TRANSITÁVEL;BT
15/01/08;MARGINAL PINHEIROS;PEDRO AVANCINE, R.;CB/INT - LOCAL;30/12/1899 19:19:00;30/12/1899 19:55:00;TRANSITÁVEL;BT
31/08/11;MARGINAL PINHEIROS;PICUI, R.;CB/INT - EXP;30/12/1899 07:41:00;30/12/1899 10:55:00;TRANSITÁVEL;BT
22/03/12;MARGINAL PINHEIROS;PICUI, R.;C/B;30/12/1899 23:43:00;30/12/1899 03:42:00;TRANSITÁVEL;BT
11/06/12;MARGINAL PINHEIROS;PICUI, R.;CB/INT - EXP;30/12/1899 11:52:00;30/12/1899 11:52:00;TRANSITÁVEL;BT
11/06/12;MARGINAL PINHEIROS;PICUI, R.;CB/INT - EXP;30/12/1899 11:52:00;30/12/1899 11:52:00;TRANSITÁVEL;BT
08/09/09;MARGINAL PINHEIROS;PORTÃO 10 CEASA;INT/CB - EXP;30/12/1899 21:14:00;30/12/1899 22:40:00;INTRANSITÁVEL;PI
26/03/10;MARGINAL PINHEIROS;PTE. BERNARDO GOLDFARB;INT/CB - EXP;30/12/1899 14:16:00;30/12/1899 17:02:00;TRANSITÁVEL;PI
25/02/09;MARGINAL PINHEIROS;PTE. BERNARDO GOLDFARB;INT/CB - EXP;30/12/1899 17:00:00;30/12/1899 18:01:00;TRANSITÁVEL;PI
02/01/09;MARGINAL PINHEIROS;PTE. BERNARDO GOLDFARB - 200M APÓS;INT/CB - LOCAL;30/12/1899 09:31:00;30/12/1899 18:08:00;TRANSITÁVEL;PI
05/12/15;MARGINAL PINHEIROS;PTE. CAIO POMPEU DE TOLEDO;INT/CB - EXP;30/12/1899 19:27:00;30/12/1899 20:37:00;Transitável;SA
29/11/15;MARGINAL PINHEIROS;PTE. CAIO POMPEU DE TOLEDO;INT/CB - EXP;30/12/1899 12:45:00;30/12/1899 17:37:00;Transitável;SA
15/02/16;MARGINAL PINHEIROS;PTE. CAIO POMPEU DE TOLEDO;INT/CB - EXP;30/12/1899 15:43:00;30/12/1899 17:40:00;Transitável;PI
08/01/15;MARGINAL PINHEIROS;PTE. CAIO POMPEU DE TOLEDO;INT/CB - EXP;30/12/1899 19:09:00;30/12/1899 19:54:00;Transitável;PI
30/12/12;MARGINAL PINHEIROS;PTE. CAIO POMPEU DE TOLEDO;CB/INT;30/12/1899 14:02:00;30/12/1899 15:11:00;TRANSITÁVEL;PI
21/10/15;MARGINAL PINHEIROS;PTE. CAIO POMPEU DE TOLEDO;CB/INT - EXP;30/12/1899 23:10:00;30/12/1899 00:10:00;Transitável;LA
11/03/16;MARGINAL PINHEIROS;PTE. CAIO POMPEU DE TOLEDO;INT/CB - EXP;30/12/1899 00:52:00;30/12/1899 02:56:00;transitável;BT
11/03/16;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;INT/CB - EXP;30/12/1899 00:34:00;30/12/1899 05:49:00;transitável;PI
14/02/13;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;INT/CB - AUXILIAR;30/12/1899 18:11:00;30/12/1899 19:15:00;TRANSITAVEL;PI
26/04/12;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;INT/CB - EXP;30/12/1899 21:56:00;30/12/1899 00:20:00;INTRANSITÁVEL;PI
29/12/12;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;INT/CB - EXP;30/12/1899 23:22:00;30/12/1899 03:35:00;TRANSITÁVEL;PI
20/06/12;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;CB/INT - EXP;30/12/1899 04:21:00;30/12/1899 09:36:00;TRANSITÁVEL;LA
07/06/12;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;CB/INT - LOCAL;30/12/1899 10:07:00;30/12/1899 12:26:00;TRANSITÁVEL;BT
06/06/12;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;CB/INT - ACESSO R. ALVARENGA;30/12/1899 08:11:00;;TRANSITÁVEL;BT
06/06/12;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;CB/INT - ACESSO R. ALVARENGA;30/12/1899 08:11:00;;TRANSITÁVEL;BT
14/02/13;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;INT/CB - LOCAL;30/12/1899 18:13:00;30/12/1899 19:14:00;TRANSITAVEL;BT
07/06/12;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITARIA;CB/INT - LOCAL;30/12/1899 10:07:00;30/12/1899 12:26:00;TRANSITÁVEL;BT
11/02/10;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;INT/CB - EXP;30/12/1899 16:20:00;30/12/1899 19:07:00;TRANSITÁVEL;PI
05/02/10;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;INT/CB - EXP;30/12/1899 18:35:00;30/12/1899 22:13:00;TRANSITÁVEL;PI
13/12/10;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;INT/CB - LOCAL;30/12/1899 17:34:00;30/12/1899 21:42:00;TRANSITÁVEL;PI
03/12/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;INT/CB - EXP;30/12/1899 16:45:00;30/12/1899 17:57:00;TRANSITÁVEL;PI
01/12/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;INT/CB - EXP;30/12/1899 13:30:00;30/12/1899 13:27:00;TRANSITÁVEL;PI
02/02/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT - EXP;30/12/1899 22:05:00;30/12/1899 05:12:00;TRANSITÁVEL;PI
17/02/10;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT;30/12/1899 18:57:00;30/12/1899 19:55:00;TRANSITÁVEL;BT
13/07/10;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT - EXP;30/12/1899 05:08:00;30/12/1899 05:25:00;TRANSITÁVEL;BT
02/01/11;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT;30/12/1899 09:10:00;30/12/1899 16:13:00;TRANSITÁVEL;BT
02/01/11;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT - LOCAL;30/12/1899 19:51:00;30/12/1899 19:58:00;TRANSITÁVEL;BT
16/02/11;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;INT/CB - EXP;30/12/1899 17:08:00;30/12/1899 20:02:00;TRANSITÁVEL;BT
08/12/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;INT/CB - LOCAL;30/12/1899 06:37:00;30/12/1899 14:36:00;INTRANSITÁVEL;BT
23/02/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT;30/12/1899 15:56:00;30/12/1899 02:26:00;TRANSITÁVEL;BT
25/02/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT;30/12/1899 16:56:00;30/12/1899 18:01:00;TRANSITÁVEL;BT
24/02/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT;30/12/1899 16:09:00;30/12/1899 20:37:00;TRANSITÁVEL;BT
05/04/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT - LOCAL;30/12/1899 20:00:00;30/12/1899 22:06:00;TRANSITÁVEL;BT
09/11/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA;CB/INT;30/12/1899 04:49:00;30/12/1899 09:20:00;TRANSITÁVEL;BT
27/01/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA - 1000M ANTES;CB/INT - LOCAL;30/12/1899 19:12:00;30/12/1899 20:55:00;TRANSITÁVEL;BT
12/11/08;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA - 100M APOS;CB/INT - LOCAL;30/12/1899 18:50:00;30/12/1899 20:09:00;TRANSITÁVEL;BT
15/02/09;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA - 200M ANTES;;30/12/1899 12:27:00;30/12/1899 18:35:00;TRANSITÁVEL;BT
16/12/08;MARGINAL PINHEIROS;PTE. CIDADE UNIVERSITÁRIA - 600M E 800M ANTES;CB/INT - LOCAL;30/12/1899 15:49:00;30/12/1899 18:35:00;TRANSITÁVEL;BT
11/01/15;MARGINAL PINHEIROS;PTE. DA CIDADE UNIVERSITARIA;CB/INT;30/12/1899 18:11:00;30/12/1899 20:49:00;Intransitável;BT
03/04/08;MARGINAL PINHEIROS;PTE. DA USP - 100M APÓS;CB/INT;30/12/1899 17:20:00;30/12/1899 22:11:00;TRANSITÁVEL;BT
06/03/10;MARGINAL PINHEIROS;PTE. DO MORUMBI;INT/CB - LOCAL;30/12/1899 08:18:00;30/12/1899 15:41:00;TRANSITÁVEL;SA
28/01/10;MARGINAL PINHEIROS;PTE. DO MORUMBI;INT/CB - EXP;30/12/1899 14:46:00;30/12/1899 16:05:00;TRANSITÁVEL;SA
25/03/10;MARGINAL PINHEIROS;PTE. DO MORUMBI;INT/CB - EXP;30/12/1899 15:31:00;30/12/1899 16:34:00;TRANSITÁVEL;SA
28/01/10;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - LOCAL;30/12/1899 14:47:00;30/12/1899 16:05:00;TRANSITÁVEL;BT
31/12/11;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - LOCAL;30/12/1899 23:39:00;30/12/1899 00:09:00;TRANSITÁVEL;BT
21/01/10;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - LOCAL;30/12/1899 07:15:00;30/12/1899 09:46:00;INTRANSITÁVEL;BT
25/02/10;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - EXP;30/12/1899 04:02:00;30/12/1899 22:20:00;TRANSITÁVEL;BT
26/12/10;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - EXP;30/12/1899 14:58:00;30/12/1899 21:06:00;TRANSITÁVEL;BT
06/03/10;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - ÚNICA;30/12/1899 08:15:00;30/12/1899 15:56:00;TRANSITÁVEL;BT
22/01/12;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - EXP;30/12/1899 17:56:00;30/12/1899 18:31:00;TRANSITÁVEL;BT
12/02/12;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - EXP;30/12/1899 18:33:00;30/12/1899 20:52:00;INTRANSITÁVEL;BT
12/02/12;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - EXP;30/12/1899 19:10:00;30/12/1899 19:12:00;TRANSITÁVEL;BT
17/01/12;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - EXP;30/12/1899 15:00:00;30/12/1899 17:50:00;TRANSITÁVEL;BT
14/11/11;MARGINAL PINHEIROS;PTE. DO MORUMBI;INT/CB - EXP;30/12/1899 20:51:00;30/12/1899 21:03:00;TRANSITÁVEL;BT
22/12/08;MARGINAL PINHEIROS;PTE. DO MORUMBI;CB/INT - LOCAL;30/12/1899 15:48:00;30/12/1899 19:18:00;INTRANSITÁVEL;BT
05/01/11;MARGINAL PINHEIROS;PTE. DO SOCORRO;INT/CB - LOCAL;30/12/1899 19:25:00;30/12/1899 21:19:00;TRANSITÁVEL;SA
05/01/11;MARGINAL PINHEIROS;PTE. DO SOCORRO;INT/CB - CENTRAL;30/12/1899 18:59:00;30/12/1899 22:34:00;TRANSITÁVEL;SA
25/03/10;MARGINAL PINHEIROS;PTE. DO SOCORRO;INT/CB - ÚNICA;30/12/1899 15:41:00;30/12/1899 17:26:00;TRANSITÁVEL;SA
14/01/09;MARGINAL PINHEIROS;PTE. DO SOCORRO;INT/CB - LOCAL;30/12/1899 17:17:00;30/12/1899 06:50:00;TRANSITÁVEL;SA
07/12/07;MARGINAL PINHEIROS;PTE. DO SOCORRO;CB/INT;30/12/1899 06:08:00;30/12/1899 07:33:00;TRANSITÁVEL;CS
05/01/11;MARGINAL PINHEIROS;PTE. DOS REMÉDIOS;INT/CB - EXP;30/12/1899 20:50:00;30/12/1899 22:32:00;TRANSITÁVEL;SA
24/02/08;MARGINAL PINHEIROS;PTE. DOS REMÉDIOS;INT/CB - LOCAL;30/12/1899 16:15:00;30/12/1899 18:45:00;TRANSITÁVEL;PJ
28/09/10;MARGINAL PINHEIROS;PTE. DOS REMÉDIOS;INT/CB - LOCAL;30/12/1899 03:50:00;30/12/1899 05:34:00;TRANSITÁVEL;LA
18/02/10;MARGINAL PINHEIROS;PTE. DOS REMÉDIOS;INT/CB - LOCAL;30/12/1899 02:47:00;30/12/1899 12:08:00;TRANSITÁVEL;LA
17/02/10;MARGINAL PINHEIROS;PTE. DOS REMÉDIOS;INT/CB - LOCAL;30/12/1899 19:47:00;30/12/1899 20:30:00;TRANSITÁVEL;LA
11/02/11;MARGINAL PINHEIROS;PTE. DOS REMÉDIOS;INT/CB - LOCAL;30/12/1899 19:10:00;30/12/1899 20:23:00;TRANSITÁVEL;LA
27/02/11;MARGINAL PINHEIROS;PTE. DOS REMÉDIOS;INT/CB - LOCAL;30/12/1899 18:38:00;30/12/1899 22:54:00;TRANSITÁVEL;LA
17/01/12;MARGINAL PINHEIROS;PTE. DOS REMÉDIOS;INT/CB - LOCAL;30/12/1899 16:42:00;30/12/1899 18:42:00;TRANSITÁVEL;LA
28/09/15;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 04:08:00;30/12/1899 06:56:00;Intransitável;SA
11/03/16;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 01:49:00;30/12/1899 07:00:00;Intransitável;SA
17/07/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;C/B;30/12/1899 15:52:00;30/12/1899 18:30:00;TRANSITÁVEL;SA
12/04/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - LOCAL;30/12/1899 16:36:00;30/12/1899 17:14:00;TRANSITÁVEL;SA
14/02/13;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - LOCAL;30/12/1899 19:06:00;30/12/1899 20:24:00;INTRANSITÁVEL;SA
12/04/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - TRANSP EXP/LOCAL;30/12/1899 16:26:00;30/12/1899 17:13:00;INTRANSITÁVEL;SA
06/04/10;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 13:09:00;;TRANSITÁVEL;SA
22/12/08;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 16:23:00;;TRANSITÁVEL;SA
26/11/14;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 18:25:00;30/12/1899 20:01:00;Transitável;SA
15/02/16;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 16:02:00;30/12/1899 19:53:00;Transitável;PI
10/03/16;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 22:33:00;30/12/1899 06:10:00;transitável;PI
10/03/16;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 21:53:00;30/12/1899 02:03:00;INtransitável;PI
11/03/16;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 01:49:00;30/12/1899 05:49:00;intransitável;PI
02/11/15;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 08:00:00;30/12/1899 12:29:00;Transitável;PI
04/04/10;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 09:07:00;;TRANSITÁVEL;PI
30/04/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 12:19:00;30/12/1899 17:23:00;TRANSITÁVEL;PI
10/11/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 21:51:00;30/12/1899 22:20:00;TRANSITÁVEL;PI
07/06/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 20:12:00;30/12/1899 22:53:00;TRANSITÁVEL;PI
07/06/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 20:12:00;30/12/1899 22:53:00;TRANSITÁVEL;PI
02/01/10;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB;30/12/1899 18:35:00;;TRANSITÁVEL;PI
23/01/11;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;CB/INT;30/12/1899 22:38:00;30/12/1899 23:05:00;TRANSITÁVEL;PI
07/06/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 14:51:00;30/12/1899 17:45:00;TRANSITÁVEL;PI
07/06/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 14:51:00;30/12/1899 17:45:00;TRANSITÁVEL;PI
08/12/09;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 05:47:00;30/12/1899 15:22:00;INTRANSITÁVEL;PI
15/06/08;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;CB/INT - LOCAL;30/12/1899 16:35:00;30/12/1899 19:22:00;TRANSITÁVEL;PI
20/11/09;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 16:03:00;30/12/1899 23:38:00;TRANSITÁVEL;PI
03/12/09;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 17:29:00;30/12/1899 18:38:00;TRANSITÁVEL;PI
20/06/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;INT/CB - EXP;30/12/1899 06:21:00;30/12/1899 08:57:00;TRANSITÁVEL;LA
19/12/07;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;CB/INT - LOCAL;30/12/1899 13:36:00;30/12/1899 14:42:00;TRANSITÁVEL;BT
05/06/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;CB/INT - EXP;30/12/1899 13:40:00;30/12/1899 14:46:00;TRANSITÁVEL;BT
12/11/12;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;CB/INT - LOCAL;30/12/1899 12:37:00;30/12/1899 14:48:00;TRANSITÁVEL;BT
14/01/11;MARGINAL PINHEIROS;PTE. ENG. ARY TORRES;CB/INT - LOCAL;30/12/1899 14:41:00;30/12/1899 15:54:00;TRANSITÁVEL;BT
